id,effettuataDa,data,ora,durata,costo
6,3332128402,2022-06-21,13:21:41,436,2.3393
8,3452362309,2014-09-16,09:25:32,1444,1.6247
9,3209314565,2021-02-20,13:32:10,3020,8.8665
8,3483380117,2023-02-17,14:13:30,2899,8.6513
10,3330529555,2022-03-25,09:57:36,687,3.8306
7,3285999474,2022-11-07,18:49:36,4736,5.4787
6,3331293828,2023-04-29,08:40:18,85,0.3418
11,3935499023,2021-04-07,07:40:24,2334,7.0378
12,3669417556,2014-06-17,14:46:40,4666,9.7485
9,3939319148,2024-09-24,07:40:03,3829,15.2448
9,3937883751,2023-03-03,12:00:20,5563,25.201
6,3333207816,2017-07-13,16:18:37,4608,24.886
9,3897383871,2022-10-22,12:52:36,6061,6.6689
7,3205527928,2023-08-10,16:01:35,1819,1.1604
5,3925261727,2018-09-06,18:10:05,3674,3.9986
7,3923975667,2021-10-14,09:46:40,5470,11.1712
8,3486947532,2013-10-24,20:43:46,758,2.2357
9,3485001960,2017-12-03,18:48:29,2596,14.7814
8,3470573335,2021-03-04,12:59:31,2970,5.393
4,3801367665,2021-12-20,17:37:30,1822,4.334
9,3475947297,2023-12-08,14:55:56,785,3.0121
6,3482847166,2024-12-24,21:25:35,2013,7.0456
4,3911509840,2020-09-22,16:11:56,1088,0.5707
5,3932342914,2023-05-25,07:30:08,4197,17.348
9,3386805866,2023-08-02,15:18:46,4767,27.0822
4,3806081422,2022-03-29,14:18:41,2642,12.9757
8,3705878822,2017-01-19,14:11:28,1226,4.2817
6,3479194462,2020-04-01,16:21:36,7172,17.3783
12,3925956727,2023-02-25,11:27:43,2367,7.8366
6,3898998470,2021-11-05,15:41:23,4996,7.3323
6,3606057555,2018-04-27,08:55:27,4440,15.8172
5,3473793197,2024-10-25,21:05:21,6770,20.474
7,3359528617,2023-10-30,07:28:53,2578,12.5976
7,3607839434,2021-01-03,16:42:33,1570,3.56
6,3473793197,2020-03-10,20:31:45,168,0.2544
6,3456175879,2016-07-10,17:39:22,1090,3.1396
9,3808831277,2020-04-08,21:06:01,500,1.2463
6,3920606816,2017-08-21,10:41:10,1403,1.1905
6,3931211925,2020-08-28,09:10:28,5636,6.8694
7,3479494377,2016-09-14,14:38:22,5092,7.3199
4,3331724350,2024-07-23,18:09:58,84,0.4629
6,3483068805,2017-12-27,16:45:54,1616,8.4557
6,3705494129,2023-02-14,14:37:38,6863,5.0512
9,3803453632,2014-03-04,20:35:14,1321,5.6525
9,3486947532,2016-05-12,18:42:03,6008,6.0332
5,3330068290,2022-09-23,09:02:39,6504,36.632
9,3708731054,2018-06-20,22:31:53,5140,20.2381
6,3280429593,2015-04-16,15:55:34,3909,21.48
10,3913847484,2024-01-16,10:17:06,3552,20.155
6,3912558686,2018-07-07,18:39:14,41,0.0315
6,3898159274,2019-01-23,16:35:02,5571,25.3622
7,3482847166,2022-07-12,22:20:51,6083,8.1496
9,3457845481,2015-04-09,21:27:08,6322,19.8609
5,3472092419,2023-01-12,12:28:52,2283,8.4774
8,3932085938,2024-08-05,14:47:28,2809,4.7722
10,3405839092,2023-10-15,19:53:07,4993,7.5591
8,3912266224,2018-08-20,17:38:40,6728,9.8682
11,3927698382,2016-09-12,13:02:12,5577,14.1926
9,3285547406,2021-06-18,19:09:06,5906,14.313
6,3354603330,2018-08-20,11:57:19,1332,5.4994
7,3914370642,2022-02-07,19:07:21,2918,14.9299
4,3382759725,2024-10-11,13:56:36,4339,18.831
8,3201261142,2024-12-28,18:30:00,6745,26.4842
4,3925757349,2022-04-20,09:14:16,4402,20.6484
6,3409817043,2021-02-28,19:23:00,2874,14.0214
6,3388944116,2024-06-24,19:17:49,3201,17.7676
6,3481051833,2024-06-02,09:40:56,6254,19.2877
8,3477421409,2014-10-30,09:09:38,4988,3.8671
9,3700030890,2017-11-24,10:33:01,2866,3.5952
5,3484970494,2022-06-07,15:55:38,4987,26.1612
5,3897249501,2020-09-23,11:29:34,2574,5.1348
6,3920243701,2024-05-19,19:37:46,6703,4.5237
9,3388600165,2020-03-05,15:04:27,3628,6.6731
9,3932505398,2016-05-22,20:29:16,1743,8.1206
4,3456543601,2018-07-30,18:52:22,6880,28.8624
11,3499933778,2021-01-24,12:26:00,641,0.4049
9,3384836236,2024-06-12,07:52:14,4560,12.081
4,3802522744,2016-09-29,16:32:39,6594,12.2348
7,3409817043,2022-09-25,15:39:38,362,1.5887
6,3332738462,2017-12-29,17:29:03,95,0.1898
11,3478899762,2020-01-06,09:23:00,5546,6.3232
8,3667046564,2018-01-08,12:25:55,1289,7.321
10,3700030890,2022-09-23,10:28:41,1896,5.7819
5,3930701159,2024-10-22,22:54:10,874,1.6194
7,3482663533,2020-02-22,12:26:03,270,0.4526
9,3704030453,2023-07-21,17:01:34,6213,23.5276
9,3476902548,2023-02-18,22:47:04,5471,24.827
8,3939176927,2024-01-20,17:28:27,4595,2.4943
8,3911585249,2019-03-19,19:01:48,561,2.0229
5,3200889168,2023-06-29,18:44:26,6129,9.1871
7,3706521649,2021-07-19,17:33:34,1268,1.9318
6,3354281974,2015-05-11,14:16:35,1411,4.881
6,3806150737,2018-11-04,20:34:37,3755,17.5008
8,3938292664,2021-07-22,21:43:07,1191,3.5323
7,3706393463,2020-06-09,11:56:03,4117,19.0604
10,3603407129,2015-12-04,10:03:32,6157,4.0726
8,3385918534,2020-02-27,08:58:26,3983,21.007
13,3486293481,2021-05-15,19:43:12,2780,5.529
9,3452362309,2017-04-06,22:40:56,3164,10.817
9,3496900059,2022-07-10,14:35:20,4050,7.0457
4,3801262159,2022-01-22,08:47:39,4695,3.3323
7,3703158253,2016-12-26,15:24:22,6663,26.0539
7,3474015931,2018-09-24,09:53:57,2915,7.0449
7,3807180008,2022-11-17,22:17:52,2014,4.3424
12,3480984351,2024-12-11,16:51:00,799,1.9449
4,3405547179,2022-07-13,22:46:03,6922,10.0256
5,3481405954,2022-03-30,14:45:34,2451,12.4909
13,3480984351,2023-11-24,12:40:09,2727,11.6697
9,3481945442,2024-09-22,18:27:32,5118,24.4572
7,3920978581,2018-06-10,17:21:03,4999,3.559
8,3282034601,2020-10-24,13:03:38,5298,22.7533
6,3916847434,2019-03-12,18:41:57,457,0.8943
5,3407831091,2019-09-21,21:40:48,335,1.4561
4,3910933708,2024-12-15,16:38:41,3077,16.051
9,3921602513,2022-06-13,20:56:00,1596,3.6768
6,3407831091,2018-08-23,22:44:11,4052,11.7809
9,3201261142,2016-02-01,10:40:48,2125,7.0496
8,3892307481,2022-07-15,14:38:57,3366,1.8379
5,3480106206,2018-09-21,08:33:37,2075,10.6581
8,3935050277,2020-08-02,21:46:49,5401,7.2962
9,3802679344,2017-09-04,14:48:22,2620,2.3312
9,3471174639,2015-08-17,12:58:32,6241,4.0855
8,3401144659,2022-03-02,15:42:05,4309,2.4075
8,3404367964,2023-11-19,15:03:52,438,1.1498
9,3932085938,2018-12-22,20:16:27,6403,20.5587
10,3932505398,2024-12-21,17:58:45,6986,14.2437
5,3911509840,2021-10-29,07:10:34,6650,16.1487
5,3805564497,2023-06-14,07:58:32,1895,1.7926
11,3809371626,2022-11-10,13:35:34,567,0.7844
5,3660673465,2024-04-26,22:46:03,17,0.0907
10,3384836236,2022-09-27,10:11:46,1680,4.2027
7,3470460996,2015-08-21,17:22:25,4222,5.8637
7,3281346637,2017-08-11,22:49:38,3335,2.1349
8,3281602646,2018-12-20,16:42:48,4682,8.6517
7,3802905691,2022-06-24,17:40:03,1476,4.7926
8,3928076803,2016-06-10,19:27:03,3551,8.4344
6,3200889168,2019-11-18,12:02:44,2728,7.0619
5,3336326086,2020-02-06,17:50:58,1606,8.4736
8,3473389868,2021-03-10,07:14:57,448,2.0021
8,3476579899,2015-08-05,09:24:12,843,3.8459
8,3330546940,2015-08-08,17:35:09,5255,11.9093
8,3209058065,2019-08-05,08:21:55,3056,11.1787
6,3330973687,2023-05-08,21:05:16,5625,8.7006
7,3200605304,2020-10-12,21:46:21,2381,7.5104
4,3381448315,2023-11-02,12:19:43,5397,18.7234
4,3331045956,2023-01-29,09:46:07,6519,35.5284
7,3337823275,2021-08-21,18:03:24,2873,16.2532
9,3892307481,2022-03-11,16:35:53,2789,2.4155
11,3700030890,2016-01-07,13:55:46,427,0.4264
14,3486293481,2024-01-19,19:34:27,5178,29.7701
10,3486947532,2022-05-23,16:10:52,3116,14.6695
6,3604886634,2024-05-16,22:17:41,7151,17.9519
6,3458797175,2023-05-15,07:54:37,2976,14.5755
5,3669662367,2018-06-02,12:08:02,5802,29.6529
8,3388617273,2017-04-22,12:58:20,3078,3.1297
7,3913415218,2023-04-10,14:25:23,4158,13.0486
10,3913670306,2020-10-31,17:51:16,3653,9.2472
6,3482694232,2021-10-14,19:37:00,3467,13.4088
11,3330529555,2017-09-12,08:39:32,7094,6.2816
9,3474588130,2014-07-09,11:07:36,1312,5.0457
6,3330910180,2018-11-21,17:16:27,3327,2.4444
10,3475947297,2021-10-25,20:43:14,1580,1.5264
6,3330068290,2023-03-05,07:33:51,287,0.8471
5,3470468331,2023-02-12,18:25:29,4050,21.415
12,3809371626,2019-09-24,15:12:16,2314,1.3382
9,3401284919,2018-06-06,18:51:14,6336,19.6091
8,3939055605,2022-11-28,07:52:34,6266,29.8837
9,3605512281,2022-01-22,16:10:17,1307,6.7274
7,3938297197,2019-11-22,22:30:00,7153,39.2987
6,3407849338,2024-08-10,11:59:51,4154,15.5953
10,3401284919,2018-10-29,12:58:54,1288,5.504
4,3477488483,2022-12-08,13:25:23,6370,4.3907
9,3920821503,2024-04-13,11:44:31,6499,5.334
5,3456774780,2021-01-12,10:46:49,5967,17.49
10,3209314565,2019-12-27,11:39:41,3703,17.8747
6,3335803759,2022-11-05,13:43:02,5338,9.4945
8,3931591262,2017-04-08,17:34:45,2806,8.6659
8,3456356572,2015-04-25,13:45:15,5208,19.4979
8,3701502867,2022-11-25,07:46:28,2178,4.7601
8,3404557584,2020-12-11,17:15:49,6323,7.6899
5,3709849303,2024-08-06,09:34:08,5579,31.953
7,3667117922,2023-05-18,07:04:07,98,0.32
8,3937897192,2022-01-26,15:19:46,358,2.0441
6,3287305661,2021-03-27,11:05:56,1690,2.9802
5,3922711876,2022-10-29,08:29:37,478,1.6616
7,3282459435,2021-12-03,15:17:21,2710,15.63
6,3919033282,2015-03-15,16:00:34,5210,17.2134
8,3910806380,2022-01-15,20:15:28,1913,3.7071
5,3704552754,2024-12-29,19:29:33,1466,3.5977
7,3927967202,2024-06-26,12:07:30,3604,10.3488
7,3805714294,2020-10-26,12:41:14,5508,20.3071
5,3800469473,2023-04-10,07:16:01,1321,1.4147
8,3457683423,2024-10-08,20:00:23,3617,10.4585
8,3204107842,2024-07-24,11:05:22,5576,13.5102
10,3475849184,2018-07-21,07:11:12,6668,35.8351
5,3473668360,2023-01-11,13:45:23,6080,14.5619
7,3604710905,2024-12-17,11:47:17,2473,2.2623
8,3494893567,2020-04-29,12:56:01,5382,4.2719
5,3359931690,2024-09-30,17:58:49,2732,9.2897
10,3201261142,2015-11-29,14:44:58,1381,2.2593
6,3204892814,2024-11-20,14:30:44,4496,5.6299
4,3474239972,2024-09-15,18:50:53,4010,5.4154
7,3937001924,2024-05-06,17:01:10,2907,2.8733
7,3609272978,2016-06-03,12:52:21,5207,15.2653
6,3931126860,2023-09-05,19:02:24,6895,21.1031
8,3482092597,2021-09-24,20:21:59,2942,15.5653
9,3479213366,2022-07-11,11:30:09,4781,16.3343
8,3483839419,2022-02-11,20:20:43,3642,11.0213
9,3359672593,2019-03-20,17:29:49,2975,15.9613
6,3921749718,2017-09-30,21:44:37,2517,11.8825
9,3404367964,2016-02-22,14:11:38,4130,4.5674
5,3910817564,2024-01-22,09:30:54,6979,32.567
9,3893409420,2022-02-23,13:37:24,3038,1.9587
4,3498755262,2024-05-19,20:39:22,6338,15.9324
6,3893135542,2024-09-25,15:30:17,1392,6.501
10,3474588130,2016-09-10,15:46:26,1409,3.0341
8,3339523760,2021-11-29,08:17:55,2806,3.8796
6,3894752592,2021-04-09,09:53:52,207,1.0933
9,3404086914,2020-02-29,12:35:57,4565,18.0209
6,3807453836,2019-08-28,07:23:29,6066,17.5124
4,3200400396,2022-04-11,19:50:31,5280,6.4056
9,3330546940,2016-11-02,22:36:27,3360,9.7004
10,3917558377,2023-09-26,19:32:43,1174,3.3949
10,3605584483,2021-10-24,18:10:43,5840,32.2296
7,3931202667,2018-08-14,21:32:17,5447,9.8943
7,3935690193,2021-09-13,13:43:11,2146,1.8794
8,3457168737,2020-10-17,07:53:46,2097,1.3374
12,3479699786,2021-04-30,18:27:30,4427,7.2481
5,3801367665,2022-01-04,13:28:15,2683,9.2123
9,3201983560,2017-07-06,12:51:14,5254,10.4852
7,3456175879,2017-12-27,19:49:19,5745,21.9854
5,3706945683,2017-03-27,07:22:52,2806,11.5908
8,3389434236,2020-03-27,14:52:08,6221,20.3212
5,3806689891,2023-12-21,10:11:32,4392,12.8931
8,3200605304,2023-12-21,20:14:04,3742,18.011
11,3401284919,2017-10-07,17:05:58,6475,16.5729
4,3803087163,2019-01-28,09:27:36,6839,32.0919
9,3895579907,2020-10-20,09:39:39,5212,16.4399
6,3335515580,2022-09-23,08:29:34,1422,3.8659
9,3408004833,2022-01-17,09:49:30,4038,11.193
6,3475553716,2023-04-21,07:17:27,2965,7.2107
7,3898998470,2019-05-26,13:16:35,5877,6.2927
11,3803263932,2018-07-28,19:31:02,3212,14.876
4,3402900204,2022-11-18,19:15:37,5747,10.4216
7,3495883576,2019-06-04,16:34:06,6048,16.6259
15,3486293481,2020-11-26,07:52:29,3961,18.6309
11,3804215754,2024-07-30,17:03:07,962,1.3561
8,3337823275,2024-09-01,20:42:03,5571,3.8132
8,3935690193,2023-08-25,13:08:12,3055,5.8973
7,3609150327,2019-10-24,12:05:18,6393,16.1551
10,3708731054,2019-04-25,07:58:47,4594,20.2042
7,3898159274,2017-08-08,09:51:06,1434,4.8864
5,3897580737,2023-11-11,11:54:43,922,2.8082
7,3488494739,2023-12-30,09:19:11,4137,2.3668
4,3451133623,2023-06-11,21:19:36,765,2.9731
8,3609420465,2019-10-15,11:58:28,1735,9.7433
8,3474188646,2016-07-12,16:07:24,1996,10.4779
7,3912558686,2015-08-07,10:56:04,6902,5.7224
10,3605512281,2023-11-21,10:40:10,6099,29.6168
8,3482028979,2020-11-28,17:04:58,2909,12.4608
11,3806903218,2021-09-15,13:58:57,5178,4.1733
11,3384836236,2024-04-18,07:57:15,5827,21.172
4,3892973062,2024-09-24,15:23:44,3273,7.32
6,3919780195,2018-05-17,21:13:36,206,0.8905
7,3668783967,2019-10-02,19:28:41,3914,10.1226
6,3893245971,2021-09-04,08:42:30,3897,9.2358
7,3207281763,2021-02-25,12:30:06,2323,6.4031
9,3661372917,2016-09-11,16:14:36,1645,2.9589
7,3897456519,2024-12-05,14:06:03,2276,3.5145
6,3330195169,2021-08-08,13:46:09,5294,14.7385
6,3478579843,2019-09-21,07:11:51,6940,10.4276
8,3381639358,2022-09-04,09:02:55,3553,15.4267
5,3802522744,2020-04-17,08:46:53,2365,1.2683
7,3333207816,2022-06-14,19:09:43,2074,7.6418
7,3494715131,2018-11-20,17:43:20,441,1.9851
11,3803974119,2024-06-17,09:04:55,1000,5.4353
12,3927698382,2020-05-03,19:57:03,1869,4.6622
11,3209314565,2022-08-09,13:15:35,2351,1.3337
10,3930361054,2018-05-25,08:06:17,135,0.3877
10,3358305945,2022-06-14,12:25:48,7055,38.7724
5,3919094875,2020-03-22,18:36:05,2652,12.8761
6,3492940102,2020-03-28,12:42:04,639,1.4764
9,3483839419,2023-01-30,20:58:09,2772,15.8915
6,3351723830,2023-03-15,15:06:57,6325,23.5046
7,3602129234,2024-12-30,11:03:26,4658,10.775
7,3354603330,2021-04-15,10:30:34,683,2.6405
6,3935184056,2020-12-09,09:58:42,45,0.1457
6,3451452855,2024-10-08,11:24:30,1359,5.9636
8,3935678004,2020-01-23,21:45:34,3401,4.3461
7,3921510792,2024-03-05,11:48:43,5986,27.3782
7,3916389303,2021-07-10,15:17:42,5218,29.6395
8,3913353280,2023-07-30,15:58:13,3520,13.4078
8,3476841925,2022-12-14,21:08:45,6090,4.5319
7,3481811838,2020-07-10,20:21:31,6748,23.0885
9,3475651997,2013-09-24,11:59:34,6014,8.7899
4,3808650168,2022-08-28,17:48:11,602,1.9115
8,3356296441,2020-05-31,18:42:08,6162,18.0521
6,3805799021,2019-12-19,13:08:04,4470,18.1842
8,3910088155,2022-01-08,12:39:14,1429,3.7378
8,3400126341,2024-03-23,09:37:37,6070,9.875
12,3209314565,2017-07-09,15:40:04,2560,12.6135
10,3201983560,2016-10-09,09:53:19,1917,11.0176
10,3359672593,2016-12-12,07:57:42,4221,5.0223
7,3702850385,2021-12-22,10:03:37,3516,5.384
8,3927967202,2023-07-09,14:08:00,2373,7.3186
7,3708901944,2016-09-04,17:36:40,615,1.3955
7,3701943438,2022-12-13,21:26:52,805,1.3365
9,3408666312,2023-03-30,16:27:15,7138,9.6495
10,3704229065,2020-05-22,19:41:30,215,0.288
8,3333207816,2015-03-10,14:37:25,3241,7.1767
6,3932716732,2015-04-26,09:32:09,922,1.6126
12,3935499023,2018-11-14,17:57:42,122,0.4538
7,3703247750,2024-07-10,10:16:31,2667,4.3905
6,3661838258,2020-03-31,16:46:05,6267,13.9566
8,3931202667,2019-02-14,15:08:46,1991,3.0031
4,3204691153,2024-01-14,12:24:29,3954,13.8369
5,3914954168,2022-09-17,09:34:19,45,0.0254
9,3382758725,2021-04-28,08:00:42,302,1.3042
7,3602027794,2017-10-13,09:19:52,3417,8.7432
10,3662420554,2018-02-16,18:08:19,5846,22.7187
6,3930701159,2024-01-06,08:45:57,983,1.198
7,3932539864,2023-02-10,19:47:58,2061,9.2473
13,3809371626,2021-07-25,11:30:39,1079,4.8072
9,3385918534,2022-03-27,13:08:59,2873,9.6836
8,3603263376,2022-02-28,18:12:05,1648,9.4234
4,3915543748,2024-12-18,12:18:08,5296,8.6663
7,3472377139,2023-04-02,12:01:28,5819,10.7877
7,3919033282,2019-12-09,18:35:36,5700,3.0141
5,3892855720,2020-11-01,10:22:46,1976,10.9044
9,3700471432,2017-08-15,15:58:09,1487,3.4763
8,3281346637,2023-08-16,17:52:51,1032,3.7933
8,3208204320,2018-04-19,22:12:55,5408,19.0076
6,3600243960,2018-12-19,20:12:05,4212,9.5216
9,3609420465,2021-03-16,19:38:14,3657,6.5292
8,3203093262,2016-05-23,10:08:11,628,2.8517
7,3660690577,2020-08-01,19:44:29,2141,11.4501
5,3331724350,2024-03-04,18:49:16,5238,4.9723
8,3351242262,2018-07-11,07:47:29,7039,14.1499
10,3933624598,2017-01-18,12:32:18,1808,9.0626
8,3913922709,2024-01-05,22:23:29,600,2.4176
7,3805799021,2023-07-22,13:15:41,5105,24.3565
8,3932840897,2024-02-19,22:04:47,6053,18.4574
7,3939907418,2018-10-21,16:27:12,2867,6.9073
8,3706521649,2024-11-02,19:50:03,1642,6.3479
7,3481051833,2018-01-10,21:25:51,6151,11.3677
9,3934769384,2023-05-24,12:05:30,7179,15.8116
9,3912266224,2018-07-01,08:07:08,7175,27.7137
7,3455992696,2019-06-22,09:36:54,2203,2.0075
4,3498965323,2024-08-27,15:58:37,2855,16.1294
6,3706945683,2019-12-22,13:54:14,5797,6.311
9,3403794084,2021-06-26,18:29:04,4738,18.3596
9,3935690193,2022-04-13,22:03:43,917,1.1878
6,3491419106,2024-11-25,19:17:51,605,1.6184
10,3939319148,2018-06-30,20:49:03,2610,5.9108
13,3927698382,2022-06-18,22:15:34,6840,23.44
6,3480745066,2022-05-28,18:27:55,4291,14.4844
6,3357226419,2024-06-17,14:00:16,2698,9.9362
7,3807033138,2023-04-26,07:22:43,3813,15.5763
8,3283336140,2020-07-08,20:52:02,5643,15.7644
5,3939089597,2022-11-25,10:40:17,1404,7.0168
7,3802292430,2022-01-10,21:27:31,1172,3.4129
6,3709333841,2020-04-16,19:46:35,3336,11.7566
9,3705878822,2021-03-12,11:09:56,3009,2.9125
4,3403678300,2019-05-19,17:51:24,1183,5.0048
9,3400126341,2024-07-29,09:07:41,4476,20.3029
9,3204841818,2023-01-02,18:44:32,4761,11.1397
6,3481405954,2020-06-11,19:21:35,5604,6.1479
4,3207891937,2021-09-23,08:27:00,5665,15.0748
11,3920282675,2024-02-16,21:19:54,2869,2.0564
8,3202769398,2022-11-04,19:59:43,912,1.1959
7,3280429593,2017-07-10,17:00:45,6971,13.9451
7,3492940102,2019-09-11,09:26:51,5256,17.8281
7,3806150737,2022-10-15,16:42:40,6133,17.937
8,3492940102,2022-09-23,19:06:38,4547,9.8201
8,3703158253,2016-04-19,22:23:50,834,4.7917
8,3938297197,2021-08-30,19:20:43,3233,1.9291
10,3356408274,2020-11-23,10:31:03,6317,29.9894
10,3400126341,2024-06-15,22:35:36,1852,4.2627
10,3287244691,2015-08-20,09:31:41,4054,8.4839
9,3476579899,2020-07-08,12:27:40,4840,8.0154
11,3605512281,2020-07-12,18:58:21,3394,12.9644
8,3495381509,2021-01-23,18:32:38,6363,25.3754
8,3667117922,2023-09-17,16:46:01,5014,22.5189
7,3921989350,2021-11-23,09:48:34,6041,34.688
5,3609673582,2022-06-08,19:15:32,2253,6.635
9,3483380117,2022-04-07,09:49:46,6152,19.1734
11,3919421518,2017-07-12,22:45:27,6861,21.5593
6,3918784554,2023-05-25,09:33:52,5465,9.6223
9,3404557584,2016-05-04,18:45:36,3404,14.9535
7,3919780195,2023-12-23,12:35:26,56,0.0303
9,3910088155,2023-08-28,22:56:26,6206,28.5439
5,3474715845,2021-03-12,22:45:56,1035,4.8579
7,3485348523,2019-02-23,17:48:14,665,3.1016
6,3287469454,2021-04-21,10:30:10,6953,11.1161
9,3203093262,2019-03-19,20:12:07,5550,3.685
7,3930345216,2015-11-29,12:17:38,4921,27.9569
6,3480106206,2018-03-23,14:34:22,3470,9.5717
9,3337823275,2020-09-30,18:51:50,4117,5.8518
10,3808831277,2018-02-11,18:32:48,5398,28.0388
6,3355739949,2021-02-19,22:56:37,5871,27.7466
8,3356624752,2017-03-03,12:28:43,3320,7.0229
8,3609699527,2017-12-18,12:04:11,3348,10.4702
8,3913863871,2018-08-26,15:35:07,1046,4.7583
7,3931126860,2018-01-24,16:53:48,4420,18.4904
8,3475615858,2017-09-05,15:51:19,1334,6.9252
7,3668862413,2023-08-26,20:33:26,851,4.0908
6,3457256892,2024-01-01,20:26:26,6215,22.6229
7,3666345405,2015-02-17,21:17:11,7017,26.7602
6,3351081365,2024-10-12,11:04:18,2484,3.8127
7,3912438775,2024-10-01,16:46:20,6125,20.2817
11,3800759736,2023-04-06,17:51:32,4074,15.5095
4,3662286068,2018-12-10,10:53:24,1086,3.9705
9,3388617273,2018-01-02,19:47:03,4621,17.04
7,3801749592,2021-10-14,14:53:02,5929,34.4773
9,3928532984,2021-05-02,21:21:09,6627,7.8588
11,3603407129,2014-05-20,20:38:22,5962,9.6625
5,3929507892,2023-10-13,16:25:07,4446,20.3869
6,3402048441,2024-12-09,17:06:25,4891,4.624
8,3702531954,2022-07-12,17:30:38,19,0.0101
8,3356175383,2023-07-05,14:49:42,6502,35.2822
8,3492146185,2021-07-13,20:34:40,5337,21.8677
7,3280356389,2023-02-15,13:33:13,6537,5.3425
6,3602116133,2024-05-14,14:46:39,1994,6.029
7,3925710873,2021-10-23,11:56:02,4109,6.5001
9,3498146819,2023-09-21,12:16:38,498,1.4663
13,3669417556,2023-03-22,07:44:33,2043,11.1626
6,3476731403,2021-09-08,14:42:42,380,0.8681
5,3925764435,2019-01-30,18:00:17,5198,6.7582
11,3336055638,2017-09-27,13:17:56,6054,14.0669
5,3387828562,2017-06-26,07:24:49,3323,3.0483
4,3459420431,2018-04-28,08:31:04,7136,32.5327
9,3910806380,2017-11-12,15:26:44,30,0.1223
12,3803974119,2019-04-19,08:09:28,1629,5.1196
9,3332206081,2022-04-27,10:26:50,1060,2.1986
9,3356624752,2024-09-25,10:56:03,1220,1.0412
10,3356932273,2020-03-06,07:08:39,5385,22.4373
9,3493604507,2024-12-12,16:37:26,1006,2.3064
7,3485465329,2024-09-12,22:52:22,1660,6.629
7,3604886634,2022-05-01,20:54:11,3833,8.3767
12,3800759736,2021-12-07,13:12:34,767,0.5758
9,3935678004,2022-07-10,14:41:13,1483,6.2341
7,3708533305,2021-01-06,08:27:55,384,0.8402
4,3706960762,2015-04-14,10:49:58,1530,7.4198
6,3938364929,2024-04-13,17:18:11,3216,3.7214
8,3708901944,2019-09-04,17:09:04,3502,3.0758
9,3603046506,2014-10-14,09:06:57,4347,8.5757
6,3929507892,2019-11-04,09:15:23,5836,3.8579
7,3895686498,2023-07-22,10:22:05,4867,20.6309
5,3200400396,2022-04-08,20:41:35,1805,4.1018
9,3495381509,2024-12-10,09:35:27,4592,7.6194
8,3802292430,2019-04-05,19:24:51,806,0.6017
4,3481934083,2023-03-18,17:00:07,524,0.8361
9,3281602646,2021-10-02,08:41:21,6217,18.4789
7,3207770350,2021-11-25,21:20:32,4079,16.5568
9,3603263376,2022-10-05,13:09:40,3175,9.9595
6,3400017634,2024-06-14,16:17:55,2859,13.2901
4,3480446027,2023-04-09,10:40:52,444,0.8753
8,3282627191,2023-04-25,11:48:23,2992,14.583
8,3288671293,2023-03-23,20:11:01,3758,11.1055
5,3661122973,2018-11-20,18:21:09,1963,10.2623
9,3928076803,2019-02-12,10:30:32,2507,13.4025
9,3494893567,2014-06-11,15:04:08,3954,9.9358
5,3408275629,2022-05-02,15:41:15,95,0.2716
5,3459420431,2017-10-14,09:43:03,6640,35.8489
10,3663551012,2018-07-25,22:14:52,5715,23.2851
11,3486947532,2021-10-21,21:31:36,1788,4.6468
7,3932716732,2022-06-29,10:13:01,346,1.7041
9,3667046564,2024-09-15,09:46:33,2108,3.1452
6,3474715845,2021-08-19,10:21:13,6459,5.2545
8,3893008798,2024-07-22,09:35:20,5300,30.0687
4,3702058534,2024-09-02,21:21:27,3711,9.3967
10,3483380117,2022-04-05,11:58:21,7185,20.0588
7,3606562452,2016-07-26,20:13:37,2487,2.8315
6,3491250355,2023-09-20,07:02:25,1505,6.545
10,3912266224,2020-05-11,20:19:55,6720,31.7236
5,3920366201,2024-08-06,18:03:27,6990,10.8426
7,3332128402,2019-11-07,09:20:43,7116,7.312
10,3893409420,2021-05-30,19:05:48,3997,22.3483
7,3600243960,2018-10-09,19:08:34,7173,11.4591
7,3808614166,2020-10-25,20:38:38,5280,8.0088
6,3708153735,2022-12-01,10:04:36,3321,10.4141
6,3453050375,2015-12-15,14:03:40,772,0.4277
8,3280429593,2018-05-31,15:39:52,3662,11.5359
7,3206650321,2023-12-27,13:55:51,6563,16.225
4,3476343625,2024-12-17,11:07:23,3743,9.1338
10,3333767112,2020-02-02,11:06:10,1893,5.2829
5,3483949239,2013-05-25,12:08:29,6281,13.8701
8,3919780195,2022-10-29,15:00:48,6845,32.8624
7,3481405954,2018-05-04,14:10:31,2869,14.1096
5,3705559757,2022-05-02,11:43:57,3300,6.7573
7,3203224042,2023-02-21,11:39:04,4240,23.7546
7,3407831091,2017-09-06,16:06:29,5598,6.4161
8,3706393463,2015-02-28,07:58:24,5726,17.8735
4,3804523286,2023-10-16,20:56:12,6829,38.1818
7,3285128330,2020-09-13,08:39:56,1932,2.823
8,3666345405,2024-10-09,15:38:57,994,3.4685
6,3474412901,2024-04-01,11:11:02,5360,20.4381
8,3604239840,2019-12-06,14:25:10,908,1.3051
7,3351081365,2021-04-03,08:05:04,5580,7.2899
5,3484398917,2018-07-04,11:57:32,1470,0.9953
7,3931345957,2019-03-13,17:43:40,1249,0.7275
5,3355143257,2019-06-03,13:41:40,3795,4.3979
10,3663961937,2019-05-28,08:28:38,2076,4.9683
